scenario,reward_share,liquidity_share,avg_liquidity_MW,min_daylight_liquidity_MW,avg_slippage_pct,peak_slippage_pct,producer_reward_kWh,reward_gini,fulfilled_demand_ratio,unmet_demand_MWh,liquidity_drawdown_pct,composite_score,pareto_efficient,reward_score,slippage_score,unmet_score,drawdown_score,scenario_score,selected_ratio
high_demand,0.8,0.19999999999999996,0.03185227539722222,0.018460824,33.61082866210156,63.598302315419765,39894.553144,0.6649183249384834,0.3554259392169842,37.3965250312,77.10523937947669,0.5656147759439631,True,0.8,0.48821482450776055,0.24224171247827797,0.17424089026610934,0.44388140904578943,False
high_demand,0.825,0.17500000000000004,0.03012074097256945,0.018403221,32.764971697129305,61.22128211886088,41141.25792975,0.6649183249384831,0.33414386926478773,38.631255855949995,74.66324353949308,0.5601715542354028,True,0.8250000000000001,0.5317609490926761,0.21198131314256655,0.20039346208907502,0.4430538814150057,False
high_demand,0.85,0.15000000000000002,0.02838920654791667,0.018345617999999998,31.84137300913821,58.512136804182155,42387.9627155,0.6649183249384829,0.31286179931259106,39.8659866807,71.63811444134271,0.5554669492310468,True,0.8500000000000001,0.5793093469888192,0.18172091380685496,0.23279110368933761,0.44313894826977085,False
high_demand,0.875,0.125,0.02665767212326389,0.018288014999999998,30.82756264781284,55.39602973122242,43634.66750125,0.6649183249384834,0.29157972936039445,41.10071750544999,67.79265915973194,0.5517630937568199,True,0.8750000000000001,0.6315019919961234,0.1514605144711435,0.2739740343879434,0.44435991664612734,False
high_demand,0.9,0.09999999999999998,0.02492613769861111,0.018230412,29.708047080166427,51.773814818993614,44881.372287,0.6649183249384838,0.27029765940819783,42.3354483302,62.74086786951288,0.5494769847038433,True,0.9000000000000001,0.689136516983551,0.12120011513543175,0.32807622915375156,0.4470431302228624,False
high_demand,0.925,0.07499999999999996,0.023194603273958333,0.018172809,28.462306107996927,47.511293470096966,46128.077072750006,0.6649183249384831,0.24900780421860852,43.57063083435,55.80949058948371,0.5493194090928963,True,0.9250000000000003,0.7532693359128203,0.09092864618135348,0.40230786345057845,0.45170256028689165,False
high_demand,0.95,0.050000000000000044,0.02146306884930556,0.018115206,27.06381475334992,42.422221890119296,47374.781858500006,0.6649183249384834,0.22769901316165617,44.8069119487,45.70979496640525,0.5526271314496402,True,0.9500000000000003,0.8252659988029619,0.060630252829908596,0.5104706255846961,0.45922596296349805,False
high_demand,0.975,0.025000000000000022,0.019731534424652777,0.018057603,25.48053103751924,36.240371871088364,48621.48664425,0.6649183249384829,0.20637845377923744,46.04387583095,29.625856648808337,0.56228338547681,True,0.9750000000000001,0.9067760800554019,0.03031512641495421,0.682721677433305,0.47137323541108966,False
high_demand,1.0,0.0,0.018,0.018,23.669713134920634,28.571428571428573,49868.19142999999,0.6649183249384829,0.18505789439681875,47.280839713199995,0.0,0.5859366262087272,True,1.0,1.0,0.0,1.0,0.4925289471984094,False
high_fdia_10,0.0,1.0,0.06911489621575,0.019700440559999997,33.407497382415684,76.12199786239721,0.0,0.0,1.0,0.0,92.55244455342634,0.5906325606817422,False,0.0,0.17289253735337168,1.0,0.0015126456701522652,0.6260095128865133,False
high_fdia_10,0.025,0.975,0.06783702381035626,0.019657929546,33.8335730973123,77.63639369483585,920.0681318834999,0.6649183249384829,1.0,0.0,92.37604053194005,0.8399568132734353,False,0.020499999999999997,0.14615296251383694,1.0,0.0034157524498474997,0.6261937319995678,False
high_fdia_10,0.05,0.95,0.06655915140496249,0.019615418532,34.27397803126781,79.21226837594159,1840.1362637669997,0.6649183249384829,1.0,0.0,92.19107710164012,0.8392609668358242,False,0.040999999999999995,0.11851411739904102,1.0,0.005411201052626882,0.6262476776624875,False
high_fdia_10,0.075,0.925,0.06528127899956875,0.019572907518,34.729471762085986,80.85344319022423,2760.2043956504995,0.6649183249384831,1.0,0.0,91.9969157983007,0.8385441406775272,False,0.06149999999999999,0.08992833257648493,1.0,0.0075058794484276,0.6261645438588941,False
high_fdia_10,0.1,0.9,0.07017459528363751,0.019735693596,33.06452640799142,74.91025522615531,4173.9676226910005,0.6649183249384836,1.0,0.0,92.69265569772242,0.8411782914862946,True,0.09300000000000001,0.19441664144513124,1.0,0.0,0.6477624962167696,False
high_fdia_10,0.125,0.875,0.06872530097020312,0.019687479885,33.535923510535525,76.57740607659017,5217.459528363751,0.6649183249384829,1.0,0.0,92.49953399979763,0.8404286189791313,True,0.11625000000000002,0.16483279598781325,1.0,0.002083462777833929,0.6480790925370636,False
high_fdia_10,0.15,0.85,0.06727600665676875,0.019639266174,34.025113451873565,78.32045190667657,6260.951434036499,0.6649183249384829,1.0,0.0,92.29592739233783,0.839653845703915,False,0.13949999999999999,0.13413231109786833,1.0,0.004280040337589905,0.6482338486815598,False
high_fdia_10,0.175,0.825,0.06582671234333438,0.019591052463,34.533157033085054,80.14469596591262,7304.44333970925,0.6649183249384825,1.0,0.0,92.08095818396437,0.8388527277498655,False,0.16275,0.10224861323246429,1.0,0.006599201513363001,0.6482172520605377,False
high_fdia_10,0.2,0.8,0.06786819143,0.019658966400000002,33.823013499514154,77.59874065496264,8976.2744574,0.6649183249384836,1.0,0.0,92.3804424366199,0.8399735305643518,True,0.2,0.14681565964894006,1.0,0.003368263200060468,0.6621907621073441,True
